Periodo;Grupo;Producto;Super;Precio
Nov-25;Alimentos y bebidas;Arroz blanco Green Chef Bolsa 1 kg.;;75
Sep25;Alimentos y bebidas;Arroz blanco Saman Blanco Bolsa 1 kg.;;83
Abr-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;;296
Sep25;Alimentos y bebidas;Yerba mate común Del Cebador Paquete1 kg.;;179,9
Sep25;Cuidado personal;Champú Fructis Envase 350 ml.;;249
Ene-25;Alimentos y bebidas;Manteca Conaprole sin sal Envase 200 grs.;;96
Mar-25;Cuidado personal;Papel higiénico hoja simple Sin Fin 4 rollos de 50 mts.;;126
Oct-25;Cuidado personal;Repelente aerosol Off! Family Aerosol,  170cm3;;362
Sep25;Alimentos y bebidas;Nalga vacuna Sin Hueso - Sin Marca 1 kg.;;379
May-25;Cuidado personal;Jabón de tocador Palmolive Unidad 125 grs.;;50
Mar-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;;227,84
Ene-25;Cuidado personal;Tinta Excellence Tinta N.9, 1 unidad;;756
Feb-25;Alimentos y bebidas;Manteca Kasdorf Envase 200 grs.;;100
Sep25;Alimentos y bebidas;Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.;;144
Dic-25;Cuidado personal;Pañales Babysec Premium Extra Extra Grande, 48 us.;;899
Sep25;Cuidado personal;Champú Pantene, 400 ml.;;457
Abr-25;Alimentos y bebidas;Galletitas al agua Maestro Cubano Paquete 120 grs.;;40
Abr-25;Alimentos y bebidas;Hamburguesas carne vacun Burgy Paquete 3 unidades;;37
Abr-25;Cuidado personal;Papel higiénico hoja simple Elite 4 rollos de 30 mts.;;101,64
Abr-25;Alimentos y bebidas;Agua de mesa con gas Matutina Envase 2 lt.;;59
Ago-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;;47
Nov-25;Cuidado personal;Repelente crema Off! Kids,  90grs.;;371
Mar-25;Frutas y verduras;Tomate Perita,  1 kg.;;119
Dic-25;Cuidado personal;Champú Pantene, 400 ml.;;552,98
Ago-25;Alimentos y bebidas;Queso rallado Milky Paquete 80 grs.;;120
Ene-25;Limpieza del hogar;Hipoclorito de sodio Agua Jane Botella 1 lt.;;94
Dic-25;Cuidado personal;Talco J&J Regular, 200 grs.;;477
Ene-25;Limpieza del hogar;Jabón en polvo máquina Nevex Paquete 800 grs.;;198
Oct-25;Alimentos y bebidas;Pulpa de tomate De Ley Envase 1,020 lt.;;85
Jul-25;alimentos y bebidas;paleta sin hueso Sin marca (1 kg.);;299
Abr-25;Cuidado personal;Desodorante en aerosol Axe Musk Envase 113 grs.;;192
Oct-25;Alimentos y bebidas;Leonesa Schneck 1 kg.;;690
Sep25;Cuidado personal;Champú Sedal Envase 350 ml.;;232
Dic-25;Alimentos y bebidas;Pulpa de tomate Gourmet Envase 1 lt.;;92,7
Sep25;Alimentos y bebidas;Helado familiar Crufi Envase 1lt.;;332
Jun-25;alimentos y bebidas;aceite maiz Delicia (envase 900 cc);;105
Ene-25;Alimentos y bebidas;Queso rallado Milky Paquete 80 grs.;;100
Abr-25;Limpieza del hogar;Hipoclorito de sodio Sello Rojo Botella 1 lt.;;85
Sep25;Frutas y verduras;Manzana Fuji,  1 kg.;;143
Feb-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;;142
Jul-25;alimentos y bebidas;fideos secos semolados Las acacias (paquete 500 grs.);;62
Jun-25;alimentos y bebidas;queso rallado Conaprole (paquete 80 grs.);;99
Mar-25;Alimentos y bebidas;Yerba mate común Canarias Paquete1 kg.;;189
Sep25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;560
Jun-25;cuidado personal;jabon de tocador en barra Dove original (90 grs.);;75
Jul-25;alimentos y bebidas;carne picada hasta 20% de grasa Sin marca (1 kg.);;290
Ene-25;Cuidado personal;Desodorante en aerosol Rexona Active Emotion Envase 105 grs.;;209
Jun-25;cuidado personal;crema facial Revitalift (50 ml.);;1.469,00
Oct-25;Alimentos y bebidas;Yerba mate común Canarias Paquete1 kg.;;184
Dic-25;Alimentos y bebidas;Pulpa de tomate Gourmet Envase 1 lt.;;102
Feb-25;Alimentos y bebidas;Harina de maíz Puritas Paquete 450 grs.;;41
Jun-25;cuidado personal;jabon de tocador en barra Rexona (unidad 125 grs.);;49
Ago-25;Frutas y verduras;Manzana Fuji,  1 kg.;;159
Abr-25;Alimentos y bebidas;Pan de molde lacteado Los Sorchantes Paquete 330 grs.;;122,71
Jul-25;cuidado personal;talco comun Xanapie (180 grs.);;112,2
Ago-25;Alimentos y bebidas;Agua de mesa con gas Matutina Envase 2 lt.;;59
Feb-25;Alimentos y bebidas;Aceite de soja Condesa Envase 900 cc;;91
Jun-25;limpieza del hogar;detergente comun Hurra nevex limon (envase 1.250 lt.);;148,4
May-25;Alimentos y bebidas;Mayonesa común Hellmans Envase 500 grs.;;155
Nov-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;660
May-25;Alimentos y bebidas;Yogur Conaprole BIO TOP Sachet1,200 lt.;;95
Jun-25;alimentos y bebidas;hamburguesa carne vacuna Schneck (paquete 2 unidades);;100
Sep25;Alimentos y bebidas;Agua de mesa sin gas Vitale 2,5 lts;;70
Dic-25;Cuidado personal;Jabón de tocador Rexona Unidad 125 grs.;;45
Abr-25;Alimentos y bebidas;Aceite de girasol Río de la Plata Envase 900 cc;;123
Abr-25;Alimentos y bebidas;Leonesa Schneck 1 kg.;;680
Ago-25;Alimentos y bebidas;Pan de molde lacteado Los Sorchantes Paquete 330 grs.;;135,77
Jul-25;alimentos y bebidas;yerba mate sin tipo Del cebador (paquete1 kg.);;160
Ene-25;Alimentos y bebidas;Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.;;144
May-25;Alimentos y bebidas;Pulpa de tomate De Ley Envase 1,020 lt.;;75
Feb-25;Limpieza del hogar;Hipoclorito de sodio Sello Rojo Botella 1 lt.;;71
Jul-25;limpieza del hogar;jabon para ropa en barra Bull dog (unidad 300 grs.);;89
Abr-25;Cuidado personal;Protector solar SPF 60 Soundown 120 ml.;;1.083,96
Oct-25;Alimentos y bebidas;Helado familiar Conaprole Envase 1lt.;;296
Ago-25;Alimentos y bebidas;Aceite de maíz Río de la Plata Envase 900 cc;;145
Sep25;Cuidado personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;;108
Jun-25;cuidado personal;protector solar spf 50 Hawaiian tropic (240 ml.);;920
Dic-25;Cuidado personal;Papel higiénico hoja simple Elite 4 rollos de 30 mts.;;109,45
Abr-25;Alimentos y bebidas;Pan de molde lacteado Los Sorchantes Paquete 330 grs.;;122
Sep25;Alimentos y bebidas;Cerveza Zillertal Botella 1 lt.;;202
May-25;Cuidado personal;Champú Dove, 400 ml.;;471,23
Ene-25;Cuidado personal;Champú Fructis Envase 350 ml.;;325
Oct-25;Alimentos y bebidas;Frankfurters cortos Centenario Paquete 8 us.;;191,5
Dic-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;;274
Jul-25;cuidado personal;protector solar spf 20 Dermaglos (250 ml.);;1.356,00
Nov-25;Alimentos y bebidas;Vino tinto común tetrabrick Faisán Envase 1 lt.;;128
Dic-25;Limpieza del hogar;Jabón para ropa en barra Primor Unidad 300 grs.;;45
Jun-25;alimentos y bebidas;helado comun Crufi (envase 1lt.);;289
Dic-25;Cuidado personal;Repelente aerosol Júpiter,  165 cm3;;185
Dic-25;Cuidado personal;Jabón de tocador Neutrogena Deep Clean, 80 grs.;;163
Feb-25;Alimentos y bebidas;Arroz blanco Aruba tipo Patna Bolsa 1 kg.;;57
Abr-25;Alimentos y bebidas;Sal fina yodada fluorada Urusal Paquete 500 grs.;;53
Dic-25;Alimentos y bebidas;Agua de mesa sin gas Salus 2,25 lts;;77,99
Nov-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 5% de grasa 1 kg.;;299
Oct-25;Limpieza del hogar;Detergente para vajilla Hurra Nevex Limón Envase 1.250 lt.;;131
Jun-25;cuidado personal;tinta comun Garnier (1 unidad);;299
May-25;Cuidado personal;Repelente crema Off! Kids,  90grs.;;386
Nov-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Pepsi Botella 2 lt.;;182
Jun-25;cuidado personal;shampoo comun Fructis (envase 350 ml.);;355
Sep25;Alimentos y bebidas;Hamburguesas carne vacun Burgy Paquete 3 unidades;;35
Oct-25;Cuidado personal;Gasa estéril 40 us.;;90
Abr-25;Cuidado personal;Bebe & Co Colonia + Talco, 120 ml.;;720,94
Jun-25;alimentos y bebidas;arroz calidad media Aruba (bolsa 1 kg.);;50
Ene-25;Alimentos y bebidas;Azúcar blanco Azucarlito Paquete 1 kg.;;52
Oct-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;;274,34
Mar-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;648
Mar-25;Cuidado personal;Crema Facial Asepxia Emergencia Color Piel, 28 grs.;;370
Feb-25;Cuidado personal;Protector solar SPF 60 Soundown 120 ml.;;799
May-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;;48,36
Sep25;Cuidado personal;Champú Sedal Envase 350 ml.;;207
Ene-25;Alimentos y bebidas;Agua de mesa con gas Nativa Envase 2 lt.;;68
Ene-25;Alimentos y bebidas;Arroz blanco Vidarroz Bolsa 1 kg.;;55
Nov-25;Limpieza del hogar;Hipoclorito de sodio Solución Cristal Botella 1 lt.;;78
May-25;Cuidado personal;Alcohol en gel Bioset 250 ml.;;159
Feb-25;Alimentos y bebidas;Mayonesa común Hellmans Envase 500 grs.;;184
Ene-25;Alimentos y bebidas;Pulpa de tomate Conaprole Envase 1 lt.;;100
Sep25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;694
Jul-25;alimentos y bebidas;harina de trigo 000 Canuelas (paquete 1 kg.);;53
Sep25;Cuidado personal;Protector solar SPF 60 Soundown 120 ml.;;867
May-25;Alimentos y bebidas;Té negro en saquitos La Virginia Caja 10 us.;;34
May-25;Limpieza del hogar;Jabón para ropa en barra Bull Dog Unidad 300 grs.;;87
Mar-25;Alimentos y bebidas;Aceite de girasol Río de la Plata Envase 900 cc;;120
May-25;Cuidado personal;Champú Fructis Envase 350 ml.;;249
Feb-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;;75
Jun-25;cuidado personal;alcohol en gel alcohol en gel Bioset (250 ml.);;108,8
Sep25;Alimentos y bebidas;Pulpa de tomate De Ley Envase 1,020 lt.;;65
Jul-25;limpieza del hogar;jabon para ropa en polvo para maquina Skip paquete azul (paquete 800 grs.);;155
Mar-25;Cuidado personal;Algodón Zig Zag Cisne 100 gr.;;97
Dic-25;Alimentos y bebidas;Harina trigo común 000 Cololó Paquete 1 kg.;;44
May-25;Alimentos y bebidas;Aceite de maíz Río de la Plata Envase 900 cc;;139
Oct-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;;45
Ago-25;Alimentos y bebidas;Mayonesa común Hellmans Envase 500 grs.;;116,49
Jul-25;alimentos y bebidas;harina de trigo 0000 Cololo (paquete 1 kg.);;52,4
Ago-25;Alimentos y bebidas;Manteca Calcar Envase 200 grs.;;72
Sep25;Alimentos y bebidas;Fideos secos al huevo Cololó Paquete 500 grs.;;76
Oct-25;Frutas y verduras;Zapallo Criollo,  1 kg.;;59
Feb-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;530
Ene-25;Alimentos y bebidas;Pan de molde lacteado Bimbo Paquete 330 grs.;;119
May-25;Alimentos y bebidas;Harina trigo común 0000 Primor Paquete 1 kg.;;53
Jul-25;alimentos y bebidas;huevos colorados El jefe (envase 1/2 docena);;116
Sep25;Alimentos y bebidas;Nalga vacuna Sin Hueso - Sin Marca 1 kg.;;379
Feb-25;Frutas y verduras;Manzana Red Deliciosa,  1 kg.;;135
Jun-25;alimentos y bebidas;yogur semi-descremado Calcar (sachet 1 lt.);;96
Ene-25;Cuidado personal;Afeitadora Xtreme3 Piel Delicada X1, 1 unidad;;100
Nov-25;Alimentos y bebidas;Pulpa de tomate Conaprole Envase 1 lt.;;103
Ago-25;Alimentos y bebidas;Gaseosa tipo cola (env. no ret.) Coca Cola Botella 1,5 lt.;;145,01
Ago-25;;Establecimientos Relevados;;36
Sep25;Alimentos y bebidas;Té negro en saquitos La Virginia Caja 10 us.;;39
Feb-25;Alimentos y bebidas;Agua de mesa con gas Nativa Envase 2 lt.;;72
Nov-25;Alimentos y bebidas;Harina de maíz Presto Pronta Arcor Paquete 500 grs.;;62,14
Oct-25;Limpieza del hogar;Detergente para vajilla Deterjane limón Envase 1.250 lt.;;160
Ene-25;Cuidado personal;Bebe & Co Colonia + Talco, 120 ml.;;625
Mar-25;Alimentos y bebidas;Fideos secos al huevo Adria Paquete 500 grs.;;92
Mar-25;Alimentos y bebidas;Aceite de girasol Marca Propia Envase 900 cc;;103
Jun-25;alimentos y bebidas;paleta con hueso Sin marca (1 kg.);;417
Dic-25;Alimentos y bebidas;Yerba mate común Baldo Paquete1 kg.;;191
Nov-25;Cuidado personal;Curitas Ready Plast 8  us.;;73
Abr-25;Cuidado personal;Curitas Ready Plast 8  us.;;71
Ene-25;Cuidado personal;Pasta dental Kolynos Triple acción Unidad 90 grs.;;36,36
Abr-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;;54,9
May-25;Cuidado personal;Protector solar SPF 40  Dermaglós 250 ml.;;1.748,00
Sep25;Alimentos y bebidas;Té negro en saquitos President Caja 10 us.;;75
Ago-25;Cuidado personal;Talco J&J Regular, 200 grs.;;399
May-25;Cuidado personal;Bebe & Co Colonia + Talco, 120 ml.;;657
Feb-25;Cuidado personal;Protector solar SPF 80 Hawaiian Tropic 240 ml.;;1.030,00
Sep25;Alimentos y bebidas;Yerba mate común Baldo Paquete1 kg.;;191
Mar-25;Alimentos y bebidas;Yogur Conaprole BIO TOP Sachet1,200 lt.;;103
Jun-25;cuidado personal;panales para adultos comun Readysec (24 unidades);;827
Feb-25;Cuidado personal;Pañales Huggies Primeros 100 Dias Pequeño, 40 us.;;589
Jul-25;limpieza del hogar;jabon para ropa en polvo para maquina Nevex (paquete 800 grs.);;229,6
Ago-25;Alimentos y bebidas;Aceite de girasol Uruguay Envase 900 cc;;96,62
Oct-25;Alimentos y bebidas;Pescado fresco bifes de merluz - sin marca 1 kg.;;439
Ene-25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;;303
May-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;;155
Jul-25;alimentos y bebidas;arroz calidad alta Green chef (bolsa 1 kg.);;69
Nov-25;Cuidado personal;Pasta dental Colgate Herbal Blanqueador Unidad 90 grs.;;69
Sep25;Alimentos y bebidas;Galletitas al agua Maestro Cubano Paquete 120 grs.;;40
Nov-25;Alimentos y bebidas;Galletitas al agua Famosa Paquete 140 grs.;;80
May-25;Alimentos y bebidas;Té negro en saquitos Hornimans Caja 10 us.;;51,98
Nov-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;;42,55
Ago-25;Cuidado personal;Cinta adhesiva Ready Plast 1 unidad;;74
Feb-25;Alimentos y bebidas;Yogur Conaprole BIO TOP Sachet1,200 lt.;;89
Feb-25;Alimentos y bebidas;Agua mineral sin gas(bidón) Salus 6,25lts;;137
Oct-25;Alimentos y bebidas;Mayonesa común Uruguay Envase 500 grs.;;89
May-25;Cuidado personal;Repelente crema Off! Family,  200 grs.;;459
Dic-25;Cuidado personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;;215
May-25;Cuidado personal;Repelente aerosol Off! Family Aerosol,  170cm3;;348
Jun-25;alimentos y bebidas;dulce de leche Conaprole (envase 1 kg.);;262
May-25;Alimentos y bebidas;Paleta vacuna Con Hueso - Sin Marca 1 kg.;;404
Ago-25;Alimentos y bebidas;Agua de mesa sin gas Salus 2,25 lts;;77,99
Jun-25;alimentos y bebidas;arroz calidad media Vidarroz (bolsa 1 kg.);;54
Sep25;Alimentos y bebidas;Cocoa Vascolet Envase 500 grs.;;263
Abr-25;Frutas y verduras;Manzana Red Deliciosa,  1 kg.;;139
Ago-25;Limpieza del hogar;Jabón para ropa en barra Primor Unidad 300 grs.;;46
Mar-25;Alimentos y bebidas;Helado familiar Conaprole Envase 1lt.;;275
Mar-25;Alimentos y bebidas;Peceto vacuno Sin Marca 1 kg.;;525
Mar-25;Alimentos y bebidas;Harina trigo común 000 Cañuelas Paquete 1 kg.;;57
Ago-25;Alimentos y bebidas;Nalga vacuna Sin Hueso - Sin Marca 1 kg.;;409
Abr-25;Cuidado personal;Talco Xanapie Aerosol, 175 ml.;;180
Mar-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;;214
Ago-25;Cuidado personal;Afeitadora Xtreme3 Piel Delicada X1, 1 unidad;;109
Ago-25;Alimentos y bebidas;Yerba mate común Del Cebador Paquete1 kg.;;155
Nov-25;Alimentos y bebidas;Yogur Calcar Sachet 1 lt.;;95
Ago-25;Limpieza del hogar;Detergente para vajilla Deterjane limón Envase 1.250 lt.;;148
Jul-25;alimentos y bebidas;chorizo suelto Centenario-extra (1 kg.);;639
Mar-25;Limpieza del hogar;Jabón en polvo máquina Nevex Paquete 800 grs.;;184,82
Ene-25;Alimentos y bebidas;Dulce de membrillo Los Nietitos Envase 400 grs.;;75
Mar-25;Alimentos y bebidas;Harina trigo común 0000 Cañuelas Paquete 1 kg.;;63
Oct-25;Cuidado personal;Bebe & Co Colonia + Talco, 120 ml.;;690
Sep25;Frutas y verduras;Manzana Red Deliciosa,  1 kg.;;139
Oct-25;Cuidado personal;Jabón de tocador Rexona Unidad 125 grs.;;56
Nov-25;Alimentos y bebidas;Dulce de leche Los Nietitos Envase 1 kg.;;225
Ago-25;Alimentos y bebidas;Agua de mesa con gas Salus Envase 2,25 lt.;;78
Jul-25;cuidado personal;afeitadora descartable Schick (1 unidad);;99
May-25;Alimentos y bebidas;Pollo entero fresco con menudos Tres Arroyos 1 kg.;;199
Oct-25;Cuidado personal;Repelente aerosol Off! Family Aerosol,  170cm3;;376
May-25;Alimentos y bebidas;Sal fina yodada fluorada Torrevieja Paquete 500 grs.;;46
Nov-25;Cuidado personal;Algodón Zig Zag Cisne 100 gr.;;105
Ene-25;Alimentos y bebidas;Manteca Conaprole sin sal Envase 200 grs.;;104
Dic-25;Alimentos y bebidas;Cocoa Copacabana Envase 500 grs.;;299
Abr-25;Alimentos y bebidas;Té negro en saquitos Hornimans Caja 10 us.;;53
Ene-25;Alimentos y bebidas;Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.;;149
Dic-25;Alimentos y bebidas;Paleta vacuna Con Hueso - Sin Marca 1 kg.;;407
Sep25;Alimentos y bebidas;Mayonesa común Hellmans Envase 500 grs.;;115
Ene-25;Alimentos y bebidas;Carne picada vacuna Con Hasta 20% de grasa 1 kg.;;349
Feb-25;Cuidado personal;Protector solar SPF 80 Hawaiian Tropic 240 ml.;;1.106,00
May-25;;Establecimientos Relevados;;10
May-25;Alimentos y bebidas;Agua de mesa con gas Nativa Envase 2 lt.;;75
May-25;Alimentos y bebidas;Vino tinto común tetrabrick Faisán Envase 1 lt.;;133,71
Ago-25;Alimentos y bebidas;Queso rallado Conaprole Paquete 80 grs.;;115
Oct-25;Alimentos y bebidas;Helado familiar Conaprole Envase 1lt.;;308,82
Nov-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;;50
Abr-25;Cuidado personal;Protector solar SPF 30 Hawaiian Tropic 180 ml.;;1.107,00
Jul-25;cuidado personal;shampoo comun Pantene (400 ml.);;484
Jun-25;alimentos y bebidas;pulpa de tomate concentrada comun Conaprole (envase 1 lt.);;94
Sep25;Cuidado personal;Protector solar SPF 40  Dermaglós 250 ml.;;1.648,00
Oct-25;Frutas y verduras;Lechuga Mantecosa,  1 unidad;;59
Oct-25;Limpieza del hogar;Hipoclorito de sodio Agua Jane Botella 1 lt.;;98
Mar-25;Cuidado personal;Jabón de tocador Neutrogena Deep Clean, 80 grs.;;161
Abr-25;Cuidado personal;Desodorante en aerosol Axe Musk Envase 113 grs.;;165
Dic-25;Alimentos y bebidas;Harina trigo común 0000 Cololó Paquete 1 kg.;;59
May-25;Alimentos y bebidas;Helado familiar Crufi Envase 1lt.;;310
Abr-25;Alimentos y bebidas;Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.;;549
Jul-25;frutas y verduras;manzana granny smith Sin marca (1 kg.);;149
Dic-25;Cuidado personal;Algodón Zig Zag Cisne 100 gr.;;102
Mar-25;Cuidado personal;Champú Fructis Envase 350 ml.;;261
Dic-25;Cuidado personal;Alcohol en gel Bioset 250 ml.;;129
May-25;Alimentos y bebidas;Arvejas en conserva Cololó Lata 380 grs.;;52,23
Jun-25;alimentos y bebidas;yerba mate sin tipo Baldo (paquete1 kg.);;249,1
May-25;Alimentos y bebidas;Yerba mate común Del Cebador Paquete1 kg.;;155
Oct-25;Cuidado personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;;231
Jun-25;alimentos y bebidas;aceite soja Rio de la plata (envase 900 cc);;69
Ago-25;Alimentos y bebidas;Agua de mesa con gas Matutina Envase 2 lt.;;63,5
May-25;Cuidado personal;Champú Pantene, 400 ml.;;457
Oct-25;Alimentos y bebidas;Aguja vacuna Con Hueso - Sin Marca 1 kg.;;427
Jul-25;alimentos y bebidas;vino tinto Faisan (envase 1 lt.);;131
Abr-25;Alimentos y bebidas;Agua de mesa con gas Nativa Envase 2 lt.;;75
Sep25;Limpieza del hogar;Jabón en polvo máquina Nevex Paquete 800 grs.;;189
Sep25;Cuidado personal;Toallitas Femenias Siempre Libre Nocturna Max Con Alas, 8 us.;;186,08
Abr-25;Cuidado personal;Papel higiénico hoja simple Sin Fin 4 rollos de 50 mts.;;154
Mar-25;Frutas y verduras;Lechuga Crespa,  1 unidad;;79,9
Sep25;Cuidado personal;Tinta Issue Decolorante Semilla Lino 30 Grs., 1 unidad;;232
Oct-25;Alimentos y bebidas;Dulce de leche Conaprole Envase 1 kg.;;295
May-25;Cuidado personal;Repelente crema Off! Kids,  90grs.;;412
Feb-25;Alimentos y bebidas;Agua de mesa sin gas Matutina 2,5 lts;;59
Nov-25;Alimentos y bebidas;Café envasado (no instantáneo) Chaná Paquete 250 grs.;;399
Sep25;Cuidado personal;Protector solar SPF 80 Hawaiian Tropic 240 ml.;;1.058,00
Feb-25;Cuidado personal;Pasta dental Kolynos Triple acción Unidad 90 grs.;;39
Ago-25;Alimentos y bebidas;Peceto vacuno Sin Marca 1 kg.;;475
Nov-25;Alimentos y bebidas;Vino tinto común tetrabrick Faisán Envase 1 lt.;;157
May-25;Limpieza del hogar;Jabón en polvo máquina Nevex Paquete 800 grs.;;204
Abr-25;Cuidado personal;Repelente spray Off! Family,  177 cm3;;456,85
Feb-25;Cuidado personal;Desodorante en aerosol Rexona Active Emotion Envase 105 grs.;;209
Ago-25;Alimentos y bebidas;Margarina Qualy Envase 250 grs.;;61
Oct-25;Alimentos y bebidas;Cerveza Pilsen Botella 960 ml.;;156
Jul-25;cuidado personal;shampoo comun Pantene (400 ml.);;425
Feb-25;Frutas y verduras;Zapallo Criollo,  1 kg.;;72
Mar-25;Alimentos y bebidas;Agua de mesa con gas Salus Envase 2,25 lt.;;74
Ago-25;Alimentos y bebidas;Agua de mesa con gas Matutina Envase 2 lt.;;61
Dic-25;Frutas y verduras;Manzana Red Deliciosa,  1 kg.;;139
Mar-25;Cuidado personal;Champú Dove, 400 ml.;;444,75
Oct-25;Limpieza del hogar;Jabón para ropa en barra Bull Dog Unidad 300 grs.;;93
Oct-25;Cuidado personal;Jabón de tocador Palmolive Unidad 125 grs.;;29
Feb-25;Alimentos y bebidas;Azúcar blanco Bella Unión Paquete 1 kg.;;54,99
Mar-25;Cuidado personal;Jabón de tocador Dove Blanco, 90 grs.;;82
Mar-25;Alimentos y bebidas;Agua mineral sin gas(bidón) Nativa 6lts;;120
Ene-25;Alimentos y bebidas;Hamburguesas carne vacun Paty Paquete 2 unidades;;75
